Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,557,11506.55226
,,,,,,,,558,12005.30898
,,,,,,,,559,12517.24464
,,,,,,,,560,12763.15027
,,,,,,,,561,12235.2152
,,,,,,,,562,12153.87172
,,,,,,,,563,12473.53018
,,,,,,,,564,12901.18647
,,,,,,,,565,12980.15235
,,,,,,,,566,13537.97258
,,,,,,,,567,14429.61202
,,,,,,,,568,15202.38946
,,,,,,,,569,15908.27337
,,,,,,,,570,16438.0397
,,,,,,,,571,16685.64425
,,,,,,,,572,16613.52618
,,,,,,,,573,16136.3309
,,,,,,,,574,15436.6131
,,,,,,,,575,14391.87163
,,,,,,,,576,13395.52827
,,,,,,,,577,12710.45881
,,,,,,,,578,12361.45198
,,,,,,,,579,12137.49759
,,,,,,,,580,12059.15532
,,,,,,,,581,12217.10394
,,,,,,,,582,12609.22851
,,,,,,,,583,13055.13656
,,,,,,,,584,13572.85469
,,,,,,,,585,13588.8403
,,,,,,,,586,13843.44618
,,,,,,,,587,14159.2397
,,,,,,,,588,14334.46563
,,,,,,,,589,13878.94881
,,,,,,,,590,14493.69089
,,,,,,,,591,15740.12957
,,,,,,,,592,16470.40479
,,,,,,,,593,16720.95215
,,,,,,,,594,16852.76995
,,,,,,,,595,16824.93884
,,,,,,,,596,16858.69802
,,,,,,,,597,16535.35785
,,,,,,,,598,15558.8181
,,,,,,,,599,14550.64228
,,,,,,,,600,13627.83204
,,,,,,,,601,12871.24717
,,,,,,,,602,12539.71608
,,,,,,,,603,12314.34756
,,,,,,,,604,12165.48308
,,,,,,,,605,12122.09272
,,,,,,,,606,12234.25919
,,,,,,,,607,12442.21216
,,,,,,,,608,12823.73878
,,,,,,,,609,13165.43392
,,,,,,,,610,13062.35489
,,,,,,,,611,13029.32748
,,,,,,,,612,12956.98293
,,,,,,,,613,13515.5204
,,,,,,,,614,13716.82808
,,,,,,,,615,14233.7852
,,,,,,,,616,14533.68948
,,,,,,,,617,14843.24945
,,,,,,,,618,15389.45832
,,,,,,,,619,15585.40966
,,,,,,,,620,15635.75576
,,,,,,,,621,15126.20938
,,,,,,,,622,14305.12151
,,,,,,,,623,13634.67099
,,,,,,,,624,12767.96683
,,,,,,,,625,12242.76906
,,,,,,,,626,11955.48655
,,,,,,,,627,11789.91685
,,,,,,,,628,11689.17112
,,,,,,,,629,11888.56441
,,,,,,,,630,12477.26896
,,,,,,,,631,13139.97578
,,,,,,,,632,13873.68732
,,,,,,,,633,14089.43428
,,,,,,,,634,13814.28863
,,,,,,,,635,13105.66451
,,,,,,,,636,13476.84424
,,,,,,,,637,13873.76888
,,,,,,,,638,14015.18902
,,,,,,,,639,14373.42071
,,,,,,,,640,14817.40294
,,,,,,,,641,15209.32522
,,,,,,,,642,15895.93147
,,,,,,,,643,16281.25472
,,,,,,,,644,16277.90033
,,,,,,,,645,15913.92083
,,,,,,,,646,15072.97249
,,,,,,,,647,13988.25614
,,,,,,,,648,13031.35367
,,,,,,,,649,12385.25371
,,,,,,,,650,12096.75189
,,,,,,,,651,11866.7757
,,,,,,,,652,11819.60869
,,,,,,,,653,11959.91632
,,,,,,,,654,12444.57521
,,,,,,,,655,13081.26756
,,,,,,,,656,13828.863
,,,,,,,,657,14051.93456
,,,,,,,,658,13417.98905
,,,,,,,,659,12807.49141
,,,,,,,,660,12943.81915
,,,,,,,,661,13066.43352
,,,,,,,,662,13127.03769
,,,,,,,,663,13746.8055
,,,,,,,,664,14344.02535
,,,,,,,,665,15401.02097
,,,,,,,,666,15980.595
,,,,,,,,667,15985.32024
,,,,,,,,668,16166.91446
,,,,,,,,669,15774.82974
,,,,,,,,670,15026.42094
,,,,,,,,671,14032.08379
,,,,,,,,672,13068.47419
,,,,,,,,673,12355.02339
,,,,,,,,674,12057.92002
,,,,,,,,675,11758.05322
,,,,,,,,676,11613.69429
,,,,,,,,677,11600.86455
,,,,,,,,678,11727.14812
,,,,,,,,679,11798.36247
,,,,,,,,680,11813.42407
,,,,,,,,681,11909.49448
,,,,,,,,682,12008.28756
,,,,,,,,683,11499.33298
,,,,,,,,684,11346.06388
,,,,,,,,685,11146.72691
,,,,,,,,686,11614.50715
,,,,,,,,687,12424.05845
,,,,,,,,688,13350.18273
,,,,,,,,689,14547.82889
,,,,,,,,690,15489.9298
,,,,,,,,691,15884.22356
,,,,,,,,692,15881.27921
,,,,,,,,693,15318.83533
,,,,,,,,694,14902.23996
,,,,,,,,695,14015.02163
,,,,,,,,696,13078.3457
,,,,,,,,697,12392.60311
,,,,,,,,698,11984.26515
,,,,,,,,699,11631.5119
,,,,,,,,700,11472.30023
,,,,,,,,701,11471.00098
,,,,,,,,702,11433.1809
,,,,,,,,703,11233.43158
,,,,,,,,704,11133.78152
,,,,,,,,705,11285.87277
,,,,,,,,706,11617.12964
,,,,,,,,707,11555.71562
,,,,,,,,708,11788.40015
,,,,,,,,709,12015.04213
,,,,,,,,710,12324.1039
,,,,,,,,711,12971.5936
,,,,,,,,712,14232.15049
,,,,,,,,713,15328.71841
,,,,,,,,714,16394.07491
,,,,,,,,715,16845.54099
,,,,,,,,716,16842.334
,,,,,,,,717,16520.03337
,,,,,,,,718,15436.03038
,,,,,,,,719,14385.57462
,,,,,,,,720,13481.23587
,,,,,,,,721,12737.44734
,,,,,,,,722,12321.92064
,,,,,,,,723,12048.65776
,,,,,,,,724,11952.49708
