Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,742,17848.49275
,,,,,,,,743,16694.6807
,,,,,,,,744,15559.00758
,,,,,,,,745,14350.31819
,,,,,,,,746,13672.02682
,,,,,,,,747,13287.54249
,,,,,,,,748,13111.81497
,,,,,,,,749,13157.09064
,,,,,,,,750,13420.49414
,,,,,,,,751,14000.95029
,,,,,,,,752,14180.48662
,,,,,,,,753,14181.30679
,,,,,,,,754,13839.94722
,,,,,,,,755,13714.68572
,,,,,,,,756,14198.32373
,,,,,,,,757,15108.31383
,,,,,,,,758,16754.94457
,,,,,,,,759,18550.83332
,,,,,,,,760,18781.31214
,,,,,,,,761,19365.40579
,,,,,,,,762,19548.0697
,,,,,,,,763,19471.00131
,,,,,,,,764,18869.48767
,,,,,,,,765,17564.10418
,,,,,,,,766,17939.31889
,,,,,,,,767,16835.40223
,,,,,,,,768,15512.95486
,,,,,,,,769,14481.52774
,,,,,,,,770,13833.51442
,,,,,,,,771,13632.15233
,,,,,,,,772,13371.18553
,,,,,,,,773,13291.88889
,,,,,,,,774,13816.69631
,,,,,,,,775,14407.91239
,,,,,,,,776,14883.63019
,,,,,,,,777,14996.21375
,,,,,,,,778,15098.78895
,,,,,,,,779,15326.91605
,,,,,,,,780,15853.27718
,,,,,,,,781,16627.33321
,,,,,,,,782,18098.41157
,,,,,,,,783,19599.91391
,,,,,,,,784,19445.65145
,,,,,,,,785,19006.84597
,,,,,,,,786,18735.417
,,,,,,,,787,18644.20034
,,,,,,,,788,18247.80539
,,,,,,,,789,17882.38647
,,,,,,,,790,17794.84784
,,,,,,,,791,16248.55316
,,,,,,,,792,15187.43145
,,,,,,,,793,14429.94759
,,,,,,,,794,13782.51348
,,,,,,,,795,13611.43782
,,,,,,,,796,13500.20898
,,,,,,,,797,13378.7458
,,,,,,,,798,13832.66574
,,,,,,,,799,14299.79653
,,,,,,,,800,14812.07651
,,,,,,,,801,14775.74137
,,,,,,,,802,14051.60954
,,,,,,,,803,14350.51454
,,,,,,,,804,15377.68186
,,,,,,,,805,16164.3207
,,,,,,,,806,16581.3525
,,,,,,,,807,16777.59548
,,,,,,,,808,16937.28073
,,,,,,,,809,17134.69716
,,,,,,,,810,17033.12579
,,,,,,,,811,16814.5642
,,,,,,,,812,16315.41248
,,,,,,,,813,15860.16923
,,,,,,,,814,15889.21907
,,,,,,,,815,14975.11091
,,,,,,,,816,14084.38425
,,,,,,,,817,13207.31494
,,,,,,,,818,12658.77787
,,,,,,,,819,12334.27847
,,,,,,,,820,12156.23233
,,,,,,,,821,12228.72612
,,,,,,,,822,12571.41668
,,,,,,,,823,12985.61232
,,,,,,,,824,12754.99823
,,,,,,,,825,12038.67787
,,,,,,,,826,11279.04315
,,,,,,,,827,11090.92149
,,,,,,,,828,10869.06251
,,,,,,,,829,11031.3317
,,,,,,,,830,11824.22339
,,,,,,,,831,12624.48331
,,,,,,,,832,13438.32021
,,,,,,,,833,14449.48343
,,,,,,,,834,15025.69692
,,,,,,,,835,15364.14326
,,,,,,,,836,15335.46259
,,,,,,,,837,14856.53046
