Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.012909752039872e-7,5.436697698568194
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.999510473050104e-7,5.436697761373118
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.995134922025107e-7,5.436697770535771
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.991579432183495e-7,5.436697769386606
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988725697122017e-7,5.436697757105917
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.986489795310804e-7,5.436697718603179
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.979918621752621e-7,-3.049386408415579e-7
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.978651775879605e-7,-4.147226787718274e-7
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.977486134793033e-7,-4.806666929585853e-7
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.976078730262119e-7,-5.123518216656598e-7
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.974300871137314e-7,-5.309401473335067e-7
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.967104485343076e-7,-5.324776242952077e-7
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.964439415720552e-7,-5.394923914051598e-7
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.961344361837469e-7,-5.427170644983375e-7
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.957990154840096e-7,-5.432954067830018e-7
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.954500834406547e-7,-5.420296114010819e-7
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.944584843206124e-7,-5.241239219096346e-7
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.940857581087244e-7,-5.187053240148314e-7
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.936980287719781e-7,-5.101192171168565e-7
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.932942292708537e-7,-4.970207833397689e-7
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.928746485077184e-7,-4.764825385996945e-7
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.917402022389446e-7,-4.011927844185276e-7
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.912951649446584e-7,-3.0567312334406866e-7
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.908838467981762e-7,2.8010979766089266
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.905427217888531e-7,5.436697710577478
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.902698881919213e-7,5.436697740137509
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.895352000693395e-7,5.436697768933487
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.893757794951766e-7,5.436697768014118
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.89266913110085e-7,5.4366977560819345
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.892061486544702e-7,5.4366977188388335
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.891910693817631e-7,-1.9797469826238597e-7
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.888478338796241e-7,-3.4743416697054306e-7
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.889001838190692e-7,-4.108368539661834e-7
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.889543927967738e-7,-4.497662324657552e-7
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.889987514278215e-7,-4.6817619120902645e-7
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.890335739312479e-7,-4.77729532911673e-7
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.886893475510656e-7,-4.6949915049378014e-7
